CODE;ENGLISH;;;;;;;;;;;;x;
EVT_32528_NAME;그로즈니 전투;;;;;;;;;;;;x;
EVT_32528_DESC;1999년의 그루즈니 전투는 1999년 말부터 2000년 초까지 러시아군이 체첸의 수도 그로즈니를 포위하고 공격한 전투입니다. 러시아군의 포위 공격과 전투는 수도를 황폐화시켰습니다. 2003년, 유엔은 그로즈니를 지구상에서 가장 파괴된 도시로 명명했습니다. 강력한 공군의 지원을 받은 러시아군은 약 3,000-6,000명의 전투기를 보유하여 체첸의 비정규군을 능가했으며, 제1차 체첸 전쟁 때의 병력보다 훨씬 많은 수인 동시에 훨씬 잘 준비되었습니다.;;;;;;;;;;;;x;
EVT_8009301_NAME;카사망스 분쟁;;;;;;;;;;;;x;
EVT_8009301_DESC;카사망스 갈등은 1982년부터 2014년까지 세네갈 정부와 카사망스 민주당군이 벌인 소규모 내전입니다. 카사망스 민주당은 카사망스 주민들이 종교/민족적으로 세네갈의 나머지 지역과 구별된다는 이유를 들어 카사망스 지방의 독립을 요구했습니다. 가장 피비린내났던 해는 천명이 넘는 사망자가 발생한 1992-2001년이었습니다. 2004년 12월 30일, 카사망스 민주당의 전투기를 자발적으로 정부군에 통합하는 조건으로 카사망스를 위한 경제회복계획을 제공하고 귀순 난민들을에게 지원을 제공하기로 양측이 합의했습니다. 그러나 2005년 2월 2일 협상이 결렬되자 카사망스 민주당 내 일부 강경파들이 탈당해 내전을 재개했습니다. 그렇게 2010-11년에 전투가 재개됐지만 2012년 4월의 대통령 선거 이후 다시 위축됐습니다. 2012년 12월 14일 로마에서 양자 간의 평화 협상이 열렸고, 새 대통령은 카사망스가 선진적인 지방분권정책의 시험대에 오를 것이라고 발표했습니다.;;;;;;;;;;;;x;
EVT_8009301_A;이런 끔찍한 반군들!;;;;;;;;;;;;x;
EVT_8009301_B;카사망스의 독립을 허락한다.;;;;;;;;;;;;x;
EVT_8009302_NAME;카사망스 분쟁의 끝;;;;;;;;;;;;x;
EVT_8009302_DESC;4월 30일 카사망스 민주당 지도부가 최근 지역 언론을 통해 정부와 휴전하겠다고 선언했습니다. 이 휴전을 받아들인다면 카사망스 민주당과의 30년간의 분쟁을 끝내고 나라를 재건할 수 있습니다.;;;;;;;;;;;;x;
EVT_8009302_A;휴전에 서명하겠다.;;;;;;;;;;;;x;
EVT_8009302_B;반군 따위에게 모욕받지는 않겠다.;;;;;;;;;;;;x;
EVT_32526_NAME;다게스탄 전쟁;;;;;;;;;;;;x;
EVT_32526_DESC;다게스탄 전쟁은 1999년 8월 7일 체첸에 본부를 둔 이슬람 단체인 이슬람 국제여단이 다게스탄 분리주의 반군을 지지하여 러시아의 다게스탄 자치공화국을 침공하면서 시작되었습니다. 전쟁은 러시아의 승리와 이슬람 국제여단의 후퇴로 끝났습니다. 한편 다게스탄의 침공과 함께 시작된 러시아인 거주지를 향한 폭탄테러는 러시아를 제2차 체첸 전쟁으로 이끌었습니다.The War of Dagestan began when the Chechnya-based Islamic International Brigade (IIB), an Islamist group invaded the neighboring Russian republic of Dagestan, on 7 August 1999, in support of the Shura of Dagestan separatist rebels. The war ended with a major Russian victory and the retreat of the IIB. The Invasion of Dagestan along with the Russian Apartment bombings led Russia into the Second Chechen War.;;;;;;;;;;;;x;
EVT_32526_A;다게스탄에서 침입자들을 몰아낸다.;;;;;;;;;;;;x;
EVT_32526_B;카프카스를 양도한다.;;;;;;;;;;;;x;
EVT_32527_NAME;북카프카스 반란;;;;;;;;;;;;x;
EVT_32527_DESC;북카프카스에서의 소요사태는 러시아와 카프카스 토후국과 관련된 무장세력(2015년 6월부터는 이슬람국가)가 벌인 무력충돌입니다. 2009년 4월 16일에 10년 동안 계속된 제2차 체첸 전쟁이 공식적으로 끝나면서, 당시 분쟁에 참여했던 사람들이 이 분쟁에 다수 참여했습니다. 북카프카스 자원병들도 시리아에서 싸우고 있습니다.;;;;;;;;;;;;x;
EVT_32527_A;당장 진압한다!;;;;;;;;;;;;x;
EVT_32527_B;그들의 요구를 들어주도록 한다.;;;;;;;;;;;;x;
gtfo_NCS_title;북카프카스 독립 수락;;;;;;;;;;;;x;
gtfo_NCS_desc;지금껏 잘 해왔지만, 이제 그들을 놓아줄 때인 것 같습니다.;;;;;;;;;;;;x;
gtfo_DAG_title;다게스탄 독립 수락;;;;;;;;;;;;x;
gtfo_DAG_desc;지금껏 잘 해왔지만, 이제 그들을 놓아줄 때인 것 같습니다.;;;;;;;;;;;;x;
gtfo_CHC_title;체체니야 독립 수락;;;;;;;;;;;;x;
gtfo_CHC_desc;지금껏 잘 해왔지만, 이제 그들을 놓아줄 때인 것 같습니다.;;;;;;;;;;;;x;
party_communist_0_NCS;공산당;;;;;;;;;;;;x;
party_conservative_0_NCS;보수당;;;;;;;;;;;;x;
party_liberal_0_NCS;자유당;;;;;;;;;;;;x;
party_populist_0_NCS;대중당;;;;;;;;;;;;x;
party_progressive_0_NCS;진보당;;;;;;;;;;;;x;
party_socialist_0_NCS;사회당;;;;;;;;;;;;x;
party_traditionalist_0_NCS;전통당;;;;;;;;;;;;x;
party_communist_0_CHC;공산당;;;;;;;;;;;;x;
party_conservative_0_CHC;보수당;;;;;;;;;;;;x;
party_liberal_0_CHC;자유Party;;;;;;;;;;;;x;
party_populist_0_CHC;대중당;;;;;;;;;;;;x;
party_progressive_0_CHC;진보당;;;;;;;;;;;;x;
party_socialist_0_CHC;사회당;;;;;;;;;;;;x;
party_traditionalist_0_CHC;전통당;;;;;;;;;;;;x;
party_communist_0_DAG;공산당;;;;;;;;;;;;x;
party_conservative_0_DAG;보수당;;;;;;;;;;;;x;
party_liberal_0_DAG;자유당;;;;;;;;;;;;x;
party_populist_0_DAG;대중당;;;;;;;;;;;;x;
party_progressive_0_DAG;진보당;;;;;;;;;;;;x;
party_socialist_0_DAG;사회당;;;;;;;;;;;;x;
party_traditionalist_0_DAG;전통당;;;;;;;;;;;;x;
CSM;Casamance;;;;;;;;;;;;x;
CSM_ADJ;카사망스령;;;;;;;;;;;;x;
MGA;Meghalayan;;;;;;;;;;;;x;
MGA_ADJ;메갈라야령;;;;;;;;;;;;x;
MGA_absolute_monarchy;Khasi States;;;;;;;;;;;;x;
MGA_hms_government;Khasi States;;;;;;;;;;;;x;
TPI;Tripura;;;;;;;;;;;;x;
TPI_ADJ;트리푸라령;;;;;;;;;;;;x;
MAT;Mthwakazi;;;;;;;;;;;;x;
MAT_ADJ;음와카지령;;;;;;;;;;;;x;
BRT;Barotseland;;;;;;;;;;;;x;
BRT_ADJ;바로첼랜드령;;;;;;;;;;;;x;
NCS;Northern Caucasus;;;;;;;;;;;;x;
NCS_theocracy;Caucasus Emirate;;;;;;;;;;;;x;
NCS_ADJ;북카프카스령;;;;;;;;;;;;x;
