CODE;ENGLISH;;;;;;;;;;;x
EVTDESC8018201;살랄은 사나 사관학도에게 모든 무기를 개방하고 모든 위관급 장교 및 병사에 무기를 발급하는 등 만전을 기하라고 명령했습니다. 9월 25일 저녁, 살랄은 예멘 민족주의 운동에서 유명한 지도자들과 1955년 군사시위에 동조하거나 참여했던 다른 장교들을 모았습니다. 각 장교와 조직들은 명령을 받고 알바드르 궁전에 포격이 시작되자마자 행동을 시작했습니다. 주요 확보 지역은 알바샤르 궁전(알바드르 궁전), 알우술 궁전, 무선방송국, 전화교환국, 카스르 알 실라아(주요 병기공장), 중앙보안본부였습니다. 궁전에서의 전투는 다음날 아침 경비대가 혁명가들에게 항복할 때까지 이어졌습니다. 무선국은 왕당파 장교가 살해되고 저항이 붕괴된 후 함락됐습니다.;;;;;;;;;;;x
EVTDESC80182011;왕당파 쪽에서는 요르단, 사우디아라비아, 이스라엘에게서 군사원조를, 영국에게서 은밀한 지원을 받았으며, 공화파는 이집트에게서 지원을, 소련에게서 전투기를 보급받았습니다. 외국의 비정규군과 재래식 병력도 모두 참여했습니다. 나세르 이집트 대통령은 무려 7만명의 이집트군과 무기로 공화파를 지지했습니다. 여러 차례의 군사행동과 평화회담에도 전쟁은 1960년대 중반에 이르러 교착상태에 빠졌습니다.;;;;;;;;;;;x
EVTDESC8018202;요르단의 후세인 국왕이 알 바드르의 삼촌인 하산 왕자와의 논의를 위해 육군참모총장을 급파하자, 사우디아라비아는 나세르주의자의 침입을 우려해 예멘과의 국경을 따라 군대를 이동시켰습니다. 10월 2일부터 8일까지 4대의 사우디아라비아 화물기가 예멘 왕족들을 위해 무기와 군사 자료를 싣고 예멘을 향했지만, 정작 조종사들은 아스완으로 망명했습니다. 본, 런던, 워싱턴 특구, 암만에서 온 대사들은 군주를 지지했고 카이로, 로마, 베오그라드에서 온 대사들은 공화정 혁명에 대한 지지를 선언했습니다. 소련은 신생 공화국을 세계 최초로 인정했으며 니키타 흐루쇼프는 "예멘에 대한 어떠한 공격 행위도 소련에 대한 침략행위로 간주하겠다"고 전보를 쳤습니다. 미국은 이번 갈등이 다른 중동 지역으로 확산될 수 있다고 우려했습니다. 존 F. 케네디는 중동의 지도자들인 나세르, 사우드 파이살, 후세인, 살랄에게 급히 전문을 보냈습니다. 그의 계획은 사우디아라비아와 요르단이 예멘 군주에 대한 원조를 중단하는 대신 나세르의 군대가 예멘에서 철수해야 한다는 것이었습니다. 나세르는 요르단과 사우디아라비아가 '전방의 모든 공격적인 작전을 중지한 후'에 병력을 철수하기로 합의했습니다.;;;;;;;;;;;x
EVTDESC8018203;사나에 대한 포위공격은 전쟁의 전환점으로 작용했습니다. 잔류한 공화파 총리는 사나에 대한 지배권을 유지하는 데 성공했고, 1968년 2월 왕당파들은 포위를 해제했습니다. 충돌은 사우디아라비아가 공화국을 인정하고 휴전이 발효된 1970년까지 평화회담과 병행해 이어졌습니다.;;;;;;;;;;;x
EVTDESC8018204;$YEAR$년 예멘 내전은 예멘 아랍공화국과 예멘 인민민주공화국이 벌인 짧은 군사적 충돌입니다. 예멘 아랍공화국이 벌인 이 전쟁은 북예멘 내전 발발 10주년이 되는 날 발발했습니다. 분쟁 중에 아랍공화국 측은 사우디아라비아에서, 인민민주공화국 측은 구소련의 지원을 받았습니다.;;;;;;;;;;;x
EVTDESC8018205;$YEAR$년 예멘 내전은 예멘 아랍공화국과 예멘 인민민주공화국이 벌인 짧은 군사적 충돌입니다. 전쟁은 북예멘 아흐마드 알-가슈미 대통령이 살해당하고 이틀 뒤 예멘의 통일안을 마련하던 온건 마르크스주의자 살림 루바이 알리가 살해되면서 양국의 관계가 파탄나면서 일어났습니다. 양국 새 지도부 간의 적개심이 고조되면서 소규모 국경 싸움으로 이어졌고, 이후에는 전면전으로 확대됐습니다. 북예멘은 남예멘의 3면 침공 이후 결정적인 패배에 직면했으나, 1979년 쿠웨이트 협정을 통한 중재로 이를 막았고, 이로 인해 아랍연맹군은 양측 국경 순찰에 나섰습니다. 비록 실행되지는 않았지만, 양국 통일을 위한 협정 또한 체결됐습니다.;;;;;;;;;;;x
EVT_8022751_NAME;마케도니아 독립;;;;;;;;;;;x
EVT_8022751_DESC;크로아티아와 슬로베니아가 유고슬라비아에게서 독립을 선언하자 마케도니아도 독립 국민투표를 실시했습니다. 그 결과 유권자 중에서 95퍼센트 이상이 독립에 찬성했습니다.;;;;;;;;;;;x
EVT_8022751_A;독립투표를 실시한다.;;;;;;;;;;;x
EVT_8022751_B;유고슬라비아의 일부로 놔둔다.;;;;;;;;;;;x
EVT_8022752_NAME;마케도니아 독립;;;;;;;;;;;x
EVT_8022752_DESC;최근 독립을 묻는 국민투표에서 성공을 거둔 마케도니아가 우리나라에게서 독립을 선언했습니다. 이들의 행동에 어떻게 대응해야 할까요?;;;;;;;;;;;x
EVT_8022752_A;독립선언을 수용한다.;;;;;;;;;;;x
EVT_8022752_B;분리독립을 막는다.;;;;;;;;;;;x
EVT_8022753_NAME;브리유니 협정;;;;;;;;;;;x
EVT_8022753_DESC;브리유니 협정은 유럽 공동체의 정치적 후원을 받아 브리유니섬에서 회담을 가진 슬로베니아, 크로아티아, 유고슬라비아 대표가 서명한 문서로, 열흘 전쟁을 통한 유고슬라비아와 슬로베니아의 적대관계를 종식했습니다. 하지만 이 협정은 궁극적으로 유고슬라비아 연방을 보존하려 노력하던 총리 안테 마르코비치를 고립당했으며 슬로베니아는 연방의 영향력에서 완전히 벗어났습니다. 이 협정으로 유고슬라비아 인민군은 크로아티아 전쟁에 집중하게 됐고, 국경을 다시 그리는 선례를 만들었습니다. 한편으로는 유럽 공동체가 유고슬라비아 위기 사태에 관심을 가지기 시작했습니다.;;;;;;;;;;;x
EVT_8022753_A;협정에 서명한다.;;;;;;;;;;;x
EVT_8022753_B;유고슬라비아 인민군을 슬로베니아에서 완전히 몰아내겠다.;;;;;;;;;;;x
EVT_8022754_NAME;브리유니 협정;;;;;;;;;;;x
EVT_8022754_DESC;브리유니 협정은 유럽 공동체의 정치적 후원을 받아 브리유니섬에서 회담을 가진 슬로베니아, 크로아티아, 유고슬라비아 대표가 서명한 문서로, 열흘 전쟁을 통한 유고슬라비아와 슬로베니아의 적대관계를 종식했습니다. 하지만 이 협정은 궁극적으로 유고슬라비아 연방을 보존하려 노력하던 총리 안테 마르코비치를 고립당했으며 슬로베니아는 연방의 영향력에서 완전히 벗어났습니다. 이 협정으로 유고슬라비아 인민군은 크로아티아 전쟁에 집중하게 됐고, 국경을 다시 그리는 선례를 만들었습니다. 한편으로는 유럽 공동체가 유고슬라비아 위기 사태에 관심을 가지기 시작했습니다.;;;;;;;;;;;x
EVT_8022754_A;협정에 서명한다.;;;;;;;;;;;x
EVT_8022754_B;슬로베니아는 유고슬라비아의 일부가 아니다.;;;;;;;;;;;x
EVT_8008101_NAME;튤립 혁명;;;;;;;;;;;x
EVT_8008101_DESC;튤립 혁명(또는 제1차 $COUNTRY$ 혁명)은 독립 이전부터 공화국을 이끌었던 아스카르 아카예프 대통령의 몰락을 불러온 사건입니다. 이 혁명은 두번의 키르기스스탄의 의회 선거 이후 일어났습니다. 당시 키르기스스탄 집권여당은 총선에서 압승을 거두는 과정에서 전국적인 선거 부정을 저질렀고, 이에 대해 혁명가들이 의혹이 제기하면서 전국적으로 반정부 운동이 벌어지기 시작했습니다. 결국 15년간 장기 집권했던 아스카르 아카예프 대통령은 카자흐스탄을 거쳐 러시아로 도피했고, 모스크바 주재 $COUNTRY$ 대사관에서 의회 대표단이 참석한 가운데 사임서에 서명했습니다. 그리고 얼마 후 $COUNTRY$ 임시의회는 이 사임을 비준했습니다.;;;;;;;;;;;x
EVT_8008101_A;자유!;;;;;;;;;;;x
EVT_8008101_B;권력을 지킨다.;;;;;;;;;;;x
EVT_8008102_NAME;제2차 $COUNTRY$ 혁명;;;;;;;;;;;x
EVT_8008102_DESC;제2차 COUNTRY$ 혁명은 튤립 혁명 이후 집권한 친러시아 성향의 전임 대통령에 대한 러시아 주도의 언론 및 경제 공작에 이어 수도 비슈케크에서 쿠만베크 바키예프 대통령이 축출되면서 시작됐습니다. 그는 개혁을 약속대로 이행하지 않고 독재적인 통치를 취했다는 이유로 $COUNTRY$ 국민들의 비난을 한몸에 받았습니다. 정권을 잡은 친러시아 성향의 야당 정부는 중앙아시아에서 처음으로 민주적인 의회제도를 지향하는 널리 대중적인 국민투표를 요구함으로써 러시아를 놀래키고 실망시켰습니다. 이는 러시아와의 거리를 두려는 첫걸음으로 의심받았지만, 후에 선거로 뽑힌 의회는 단호히 친러시아 성향으로 드러났습니다.\n혁명은 $COUNTRY$ 남쪽의 키르기스인과 우즈베크인들이 관련된 인종적 긴장의 증대와도 관련이 있습니다.;;;;;;;;;;;x
EVT_8008102_A;총선거를 실시한다.;;;;;;;;;;;x
EVT_8008102_B;현 체제를 유지한다.;;;;;;;;;;;x
EVT_8008102_C;총선거를 실시하고 독립을 선언한다!;;;;;;;;;;;x
EVT_8008103_NAME;남키르기스스탄 민족 분쟁($YEAR$);;;;;;;;;;;x
EVT_8008103_DESC;남부 키르기스스탄에서는 우즈베키스탄인들이 지역 경제에서 매우 활발하게 활동해오고 있습니다. $COUNTRYCULTURE$ 여론에서 그들은 이 경제적 영향력을 정치적 세력으로 바꾸려고 시도했습니다. 우즈베키스탄 민족주의를 장려하고 키르기스스탄의 단결을 파괴했습니다. $YEAR$년 혁명의 전반적인 대혼란 기간 동안 우즈베키스탄 소수민족 출신의 망명자들이 말하기를, 자신들이 폭행을 당해 우즈베키스탄으로 몰렸으며 추방당한 수는 약 40만명에 달한다고 주장합니다. 피해자들은 주로 오시나 잘랄아바트 같은 도시에서 일어난 집단 살해, 집단 강간, 고문을 증언합니다. 폭력사태는 임시정부가 상황을 통제하기 위해 비상사태를 선포하도록 만들었습니다. 우즈베키스탄은 일찌감치 제한적 병력 투사에 나섰지만 철수했고, 대신 우즈베크인 난민들에게 국경을 개방했습니다. 이번 충돌로 우즈베키스탄인 420명이 사망하고 8만 명의 이재민이 발생했습니다.;;;;;;;;;;;x
EVT_8008103_A;비상사태를 선포하고 모르쇠한다.;;;;;;;;;;;x
EVT_8008103_B;비상사태를 선포하고 병력을 파견해 질서를 유지한다.;;;;;;;;;;;x
EVT_8008104_A;난민들의 곤경을 완화해야 한다.;;;;;;;;;;;x
EVT_8008104_B;동포들을 위해 오슈에 영유권을 주장해야 한다.;;;;;;;;;;;x
EVT_8008104_C;키르기스스탄은 이 피비린내 나는 잔혹행위에 대한 대가를 치러야 할 것이다!;;;;;;;;;;;x
EVT_8008104_D;시간을 낭비할 가치도 없다.;;;;;;;;;;;x
EVT_19002_NAME;외세의 영향력;;;;;;;;;;;x
EVT_19002_DESC;우리나라는 $SPHEREMASTER$의 영향권에 속합니다. 우리 정부의 체제가 맹주와 다르다는 사실에 기인해 문제가 발생하고 있습니다. 현재 체제를 지속할 수 있도록 허가를 요청할까요?;;;;;;;;;;;x
EVT_19002_A;허락을 구하라.;;;;;;;;;;;x
EVT_19002_B;그들과 거리를 두자.;;;;;;;;;;;x
