CODE;ENGLISH;;;;;;;;;;;x
movement_none_voting;투표권 폐지 운동;;;;;;;;;;;x
movement_registered_voting;보편적 참정권 확대 운동;;;;;;;;;;;x
movement_universal_weighted_voting;보편 참정권 운동;;;;;;;;;;;x
movement_promoted_voting;보편적 참정권 운동;;;;;;;;;;;x
movement_universal_voting;보편 참정권 운동;;;;;;;;;;;x
movement_ruling_party_opinion;정부 안정화 운동;;;;;;;;;;;x
movement_regulated_opinion;상원 개혁 운동;;;;;;;;;;;x
movement_open_opinion;상원 개혁 운동;;;;;;;;;;;x
movement_free_opinion;상원 개혁 운동;;;;;;;;;;;x
movement_democratic_opinion;상원 개혁 운동;;;;;;;;;;;x
movement_no_meetings;집회권 폐지 운동;;;;;;;;;;;x
movement_limited_meetings;집회권 확대 운동;;;;;;;;;;;x
movement_free_meetings;집회권 확대 운동;;;;;;;;;;;x
movement_quality_of_service;공무원 개혁 운동;;;;;;;;;;;x
movement_open_unregulated;공무원 개혁 운동;;;;;;;;;;;x
movement_net_neutrality;공무원 개혁 운동;;;;;;;;;;;x
movement_sponsored_access;공무원 개혁 운동;;;;;;;;;;;x
movement_censored_publishing;출판물 검열 운동;;;;;;;;;;;x
movement_firewall_publishing;언론의 자유 확대 운동;;;;;;;;;;;x
movement_unregulated_publishing;언론의 자유 확대 운동;;;;;;;;;;;x
movement_responsible_publishing;언론의 자유 확대 운동;;;;;;;;;;;x
movement_gender_role_based;노동조합 폐지 운동;;;;;;;;;;;x
movement_gender_equal;노동조합 확대 운동;;;;;;;;;;;x
movement_gender_promotive;노동조합 확대 운동;;;;;;;;;;;x
movement_feminist;노동조합 확대 운동;;;;;;;;;;;x
movement_parties_not_allowed;정당 금지 운동;;;;;;;;;;;x
movement_parties_only_nominated;정당의 권리 확대 운동;;;;;;;;;;;x
movement_parties_restrict_non_democratic;정당의 권리 확대 운동;;;;;;;;;;;x
movement_parties_promote_democratic;정당의 권리 확대 운동;;;;;;;;;;;x
movement_parties_allowed;정당의 권리 확대 운동;;;;;;;;;;;x
movement_nobody_gets_out;이민 금지 운동;;;;;;;;;;;x
movement_quota_immigration;이민할당제 시행 운동;;;;;;;;;;;x
movement_open_immigration;국경 개방 운동;;;;;;;;;;;x
movement_naturalization;귀화이민 운동;;;;;;;;;;;x
movement_promoted_immigration;이민 확대 운동;;;;;;;;;;;x
movement_lgbt_promoted;징병기간 확대 운동;;;;;;;;;;;x
movement_lgbt_allowed;징병기간 단축 운동;;;;;;;;;;;x
movement_lgbt_equal_rights;징병기간 단축 운동;;;;;;;;;;;x
movement_gender_neutrallity;징병기간 단축 운동;;;;;;;;;;;x
movement_lgbt_outlawed;징병제 폐지 운동;;;;;;;;;;;x
movement_minorities_oppression;소수자 권리 반대 운동;;;;;;;;;;;x
movement_minorities_equal_rights;평등권 확대 운동;;;;;;;;;;;x
movement_minorities_affirmative_action;적극적 우대정책 시행 운동;;;;;;;;;;;x
movement_first_past_the_post;단순다수법 도입 운동;;;;;;;;;;;x
movement_jefferson_method;분모수열법 도입 운동;;;;;;;;;;;x
movement_proportional_representation;최대잉여법 도입 운동;;;;;;;;;;;x
movement_unregulated_hours;노동시간 확대 운동;;;;;;;;;;;x
movement_eight_work_hours;노동시간 단축 운동;;;;;;;;;;;x
movement_paid_vacation_hours;노동시간 단축 운동;;;;;;;;;;;x
movement_paid_sick_leave_hours;노동시간 단축 운동;;;;;;;;;;;x
movement_six_hours;노동시간 단축 운동;;;;;;;;;;;x
movement_police;경찰 개혁 반대 운동;;;;;;;;;;;x
movement_security_service;경찰 개혁 운동;;;;;;;;;;;x
movement_security_data_cohesion;경찰 개혁 운동;;;;;;;;;;;x
movement_security_clearance_for_gov_services;경찰 개혁 운동;;;;;;;;;;;x
movement_preemptive_security_actions;경찰 개혁 운동;;;;;;;;;;;x
movement_some_regulations;안전규제 축소 운동;;;;;;;;;;;x
movement_balanced_regulations;안전규제 확대 운동;;;;;;;;;;;x
movement_restrictive_regulations;안전규제 확대 운동;;;;;;;;;;;x
movement_strict_regulations;안전규제 확대 운동;;;;;;;;;;;x
movement_rigid_regulations;안전규제 확대 운동;;;;;;;;;;;x
movement_no_subsidies;실업보조금 폐지 운동;;;;;;;;;;;x
movement_minimal_subsidies;실업보조금 인상 운동;;;;;;;;;;;x
movement_ghent_system;실업보조금 인상 운동;;;;;;;;;;;x
movement_generous_subsidies;실업보조금 인상 운동;;;;;;;;;;;x
movement_citizen_salary;시민급여 운동;;;;;;;;;;;x
movement_no_child_care;육아 수당 폐지 운동;;;;;;;;;;;x
movement_limited_child_care;육아 수당 인상 운동;;;;;;;;;;;x
movement_supported_child_care;육아 수당 인상 운동;;;;;;;;;;;x
