CODE;ENGLISH;;;;;;;;;;;x
xeu_member;유럽 연합 회원국;;;;;;;;;;;x
xeu_chairmanship;유럽 연합 의장국;;;;;;;;;;;x
xeuhigh;유럽 연합 경제 중점;;;;;;;;;;;x
xeumedium;유럽 연합 연구 및 개발 중점;;;;;;;;;;;x
xeulow;유럽 연합 통합 중점;;;;;;;;;;;x
changexeu_title;유럽 연합 중점 변경;;;;;;;;;;;x
changexeu_desc;유럽 연합의 의장국이므로 중점을 우리나라의 정치/경제적 필요에 맞게 바꿀 수 있습니다.;;;;;;;;;;;x
xeulow_title;유럽 연합 통합 중점 선택;;;;;;;;;;;x
xeumedium_title;유럽 연합 연구 및 개발 중점 선택;;;;;;;;;;;x
xeuhigh_title;유럽 연합 경제 중점 선택;;;;;;;;;;;x
xeulow_desc;유럽 연합 통합 중점은 회원국들의 경제에 도움을 거의 주지 못할 것입니다.;;;;;;;;;;;x
xeumedium_desc;유럽 연합 연구 및 개발 중점은 회원국들의 경제에 도움을 조금 줄 것입니다.;;;;;;;;;;;x
xeuhigh_desc;유럽 연합 경제 중점은 회원국들의 경제에 도움을 많이 줄 것입니다.;;;;;;;;;;;x
xeuhigh_gp;유럽 연합 경제 중점(채권국);;;;;;;;;;;x
xeumedium_gp;유럽 연합 연구 및 개발 중점(채권국);;;;;;;;;;;x
xeulow_gp;유럽 연합 통합 중점(채권국);;;;;;;;;;;x
